,CODE,CODE Latitude,CODE Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
0,M9R,43.6898,-79.5582,Gourmet Express,43.69311138097989,-79.55729392261416,Chinese Restaurant
1,M9R,43.6898,-79.5582,Subway,43.692935717786156,-79.5573509193731,Sandwich Place
2,M9R,43.6898,-79.5582,The Beer Store,43.6933138,-79.5572835,Beer Store
3,M9R,43.6898,-79.5582,Shoppers Drug Mart,43.693411,-79.557073,Pharmacy
4,M9R,43.6898,-79.5582,Petro-Canada,43.694109,-79.558046,Gas Station
5,M9R,43.6898,-79.5582,TD Canada Trust,43.6939219,-79.5574106,Bank
6,M9R,43.6898,-79.5582,Pizza Pizza,43.69321312231725,-79.55729000271057,Pizza Place
7,M9R,43.6898,-79.5582,Food Basics,43.693738309210296,-79.55710530286524,Supermarket
8,M9R,43.6898,-79.5582,TTC Bus 45 Kipling,43.69090730623053,-79.55706596374512,Bus Line
9,M9R,43.6898,-79.5582,Martingrove Fish and Chips,43.690537,-79.561878,American Restaurant
10,M9R,43.6898,-79.5582,Rogers,43.69262,-79.557402,Mobile Phone Shop
11,M9V,43.7432,-79.5876,Subway,43.74264512142215,-79.58964323010724,Sandwich Place
12,M9V,43.7432,-79.5876,Shoppers Drug Mart,43.741685,-79.584487,Pharmacy
13,M9V,43.7432,-79.5876,The Beer Store,43.7416936,-79.5843728,Beer Store
14,M9V,43.7432,-79.5876,Popeyes Louisiana Kitchen,43.74120165509377,-79.58454469276013,Fried Chicken Joint
15,M9V,43.7432,-79.5876,Sheriff's No Frills,43.741696,-79.584379,Grocery Store
16,M9V,43.7432,-79.5876,Pizza Pizza,43.74156896801906,-79.58448886871338,Pizza Place
17,M9V,43.7432,-79.5876,Sunny Foodmart,43.74184023292111,-79.59056069637506,Grocery Store
18,M9V,43.7432,-79.5876,McDonald's,43.7417571,-79.5842303,Fast Food Restaurant
19,M9V,43.7432,-79.5876,Canadian Tire,43.74184391350161,-79.5822936889543,Hardware Store
20,M9V,43.7432,-79.5876,Caribbean Heat 2,43.743186018598834,-79.58236738214784,Caribbean Restaurant
21,M9W,43.7144,-79.5909,Tim Hortons,43.71465748224628,-79.59371566772467,Coffee Shop
22,M9W,43.7144,-79.5909,Xawaash,43.71578559593828,-79.59305324759328,Mediterranean Restaurant
23,M9W,43.7144,-79.5909,Enterprise Rent-A-Car,43.71526,-79.58932,Rental Car Location
24,M9W,43.7144,-79.5909,Woodbine Hotel & Suites,43.712624444842106,-79.59266375766718,Hotel
25,M9W,43.7144,-79.5909,Swiss Pick,43.716149756618115,-79.59384319385052,Swiss Restaurant
26,M9W,43.7144,-79.5909,Comfort Hotel,43.71605815847199,-79.59413543343544,Hotel
27,M1P,43.7612,-79.2707,Calabria Bakery,43.7616699583205,-79.26950674263456,Bakery
28,M1P,43.7612,-79.2707,Magnotta,43.761333,-79.269139,Wine Shop
29,M1P,43.7612,-79.2707,Euphoria Wedding Designs,43.7644409,-79.27213460000002,Event Service
30,M1P,43.7612,-79.2707,Roll N Bowl Korean & Japanese Cuisine,43.764656,-79.27101,Asian Restaurant
31,M1R,43.7507,-79.3003,Scarborough Garage Door Repair,43.75128820404063,-79.30150777101517,Auto Garage
32,M2N,43.7673,-79.4111,Konjiki Ramen,43.76699771023422,-79.41222209328754,Ramen Restaurant
33,M2N,43.7673,-79.4111,The Keg,43.7665789176648,-79.41213141222555,Steakhouse
34,M2N,43.7673,-79.4111,Toronto Centre for the Arts,43.766228257307354,-79.41411495208739,Theater
35,M2N,43.7673,-79.4111,Loblaws,43.768722,-79.412101,Grocery Store
36,M2N,43.7673,-79.4111,Cineplex Cinemas,43.76862539839479,-79.41261307104753,Movie Theater
37,M2N,43.7673,-79.4111,Saryo,43.76697902009232,-79.41220491675689,Café
38,M2N,43.7673,-79.4111,Starbucks,43.768353,-79.413046,Coffee Shop
39,M2N,43.7673,-79.4111,MYMY Chicken,43.76465797243293,-79.41109575340602,Fried Chicken Joint
40,M2N,43.7673,-79.4111,Aroma Espresso Bar,43.76944882099181,-79.41308107735675,Café
41,M2N,43.7673,-79.4111,Dairy Queen,43.76701557770687,-79.4120009150447,Ice Cream Shop
42,M2N,43.7673,-79.4111,Sushi Moto Sake & Wine Bar,43.764095,-79.411344,Sushi Restaurant
43,M2N,43.7673,-79.4111,Michaels,43.76724487394571,-79.41197372883607,Arts & Crafts Store
44,M2N,43.7673,-79.4111,Aura,43.766012799364795,-79.41081286441447,Lounge
45,M2N,43.7673,-79.4111,Bake Code 烘焙密碼,43.763968809039525,-79.41164099097621,Bakery
46,M2N,43.7673,-79.4111,Mel Lastman Square,43.76770145783431,-79.41297541544051,Plaza
47,M2N,43.7673,-79.4111,Pizzaiolo,43.76428931934003,-79.41177961294926,Pizza Place
48,M2N,43.7673,-79.4111,Empress Walk,43.768540252857974,-79.4126707082784,Shopping Mall
49,M2N,43.7673,-79.4111,Booster Juice,43.76889,-79.4129899,Juice Bar
50,M2N,43.7673,-79.4111,Wako Sushi + Bar,43.77080606720809,-79.41313811956255,Japanese Restaurant
51,M2N,43.7673,-79.4111,Douglas Snow Aquatic Centre,43.767317139739454,-79.41498164406656,Pool
52,M2N,43.7673,-79.4111,Starbucks,43.768464,-79.414017,Coffee Shop
53,M2N,43.7673,-79.4111,Union Social Eatery,43.76379660470405,-79.4113584939484,Restaurant
54,M2N,43.7673,-79.4111,Subway,43.768507,-79.41398454232785,Sandwich Place
55,M2N,43.7673,-79.4111,Aburi Room,43.769197,-79.414039,Sushi Restaurant
56,M2N,43.7673,-79.4111,Best Buy,43.76811518063931,-79.4126082683499,Electronics Store
57,M2N,43.7673,-79.4111,Sushi One,43.76441166173842,-79.41187984957911,Japanese Restaurant
58,M2N,43.7673,-79.4111,GoodLife Fitness North York Madison Centre,43.764836,-79.412709,Gym
59,M2N,43.7673,-79.4111,RBC Royal Bank,43.76602146815181,-79.41178248148627,Bank
60,M2N,43.7673,-79.4111,Shawarma Max,43.76601170897119,-79.41084443679077,Middle Eastern Restaurant
61,M2N,43.7673,-79.4111,PetSmart,43.769139,-79.412522,Pet Store
62,M2N,43.7673,-79.4111,Dollarama,43.768722,-79.412101,Discount Store
63,M2N,43.7673,-79.4111,Symposium Cafe Restaurant & Lounge,43.77107544003332,-79.41339624610163,Restaurant
64,M2N,43.7673,-79.4111,Lee Town Restaurant,43.76419503107473,-79.4116255620473,Chinese Restaurant
65,M2N,43.7673,-79.4111,Wendy’s,43.76846127243853,-79.4123771060805,Fast Food Restaurant
66,M2N,43.7673,-79.4111,Studio Lounge Karaoke,43.76392929196712,-79.41152965816455,Karaoke Bar
67,M2N,43.7673,-79.4111,Subway,43.76447721342689,-79.41217087119867,Sandwich Place
68,M2N,43.7673,-79.4111,Kenzo Japanese Ramen House,43.762850505733084,-79.41142619935471,Ramen Restaurant
69,M2N,43.7673,-79.4111,Nolbu,43.763029205140946,-79.41193749503265,Korean Restaurant
70,M2N,43.7673,-79.4111,Shoppers Drug Mart,43.765829,-79.412338,Pharmacy
71,M2N,43.7673,-79.4111,The Fry,43.76299303331066,-79.41144153878865,Fried Chicken Joint
72,M2N,43.7673,-79.4111,Tim Hortons,43.7655556,-79.4122337,Coffee Shop
73,M2N,43.7673,-79.4111,Boston Pizza,43.76966566980136,-79.41305666054794,Pizza Place
74,M2N,43.7673,-79.4111,Kinton Ramen,43.76968375926793,-79.41304877291766,Ramen Restaurant
75,M2N,43.7673,-79.4111,한바탕 (Han Ba Tang) (Han Ba Tang),43.76290960718896,-79.41140806171066,Bar
76,M2N,43.7673,-79.4111,Ajisen Ramen 味千ラーメン,43.771444,-79.413139,Ramen Restaurant
77,M2N,43.7673,-79.4111,TD Canada Trust,43.7706589,-79.4135465,Bank
78,M2N,43.7673,-79.4111,McDonald's,43.76538326092233,-79.41022708625557,Fast Food Restaurant
79,M2N,43.7673,-79.4111,Second Cup,43.762855,-79.410379,Coffee Shop
80,M2N,43.7673,-79.4111,Pho 88 Vietnamese Cuisine,43.77045596393368,-79.41306424537943,Vietnamese Restaurant
81,M2N,43.7673,-79.4111,Subway,43.77140090446779,-79.41345717293876,Sandwich Place
82,M2N,43.7673,-79.4111,Tsujiri,43.764277,-79.411398,Dessert Shop
83,M2N,43.7673,-79.4111,Pizza Hut,43.764552371687415,-79.41165302122893,Pizza Place
84,M2N,43.7673,-79.4111,Freshslice Pizza,43.771353408025305,-79.4134865956423,Pizza Place
85,M2N,43.7673,-79.4111,Bar Burrito,43.76430982982982,-79.41174765782287,Mexican Restaurant
86,M2N,43.7673,-79.4111,Winners,43.763018,-79.410412,Department Store
87,M2N,43.7673,-79.4111,Ten Ren's Tea Time 喫茶新饌,43.769574852327395,-79.41259669370922,Bubble Tea Shop
88,M2N,43.7673,-79.4111,North York City Centre,43.76861773238915,-79.41315993696033,Shopping Mall
89,M2N,43.7673,-79.4111,Novotel Toronto North York,43.76872304736466,-79.41425730725825,Hotel
90,M2N,43.7673,-79.4111,PROJECT:FISH,43.7691,-79.414305,Sushi Restaurant
91,M2N,43.7673,-79.4111,Trio Restaurant,43.769057691735014,-79.41437684224671,Restaurant
92,M2N,43.7673,-79.4111,Gibson House Museum,43.769661,-79.414743,History Museum
93,M2N,43.7673,-79.4111,Gibson Park,43.768906,-79.415474,Park
94,M2P,43.75,-79.3978,Tournament Park,43.75125720420175,-79.39971685409546,Park
95,M2P,43.75,-79.3978,Kitchen Food Fair,43.751297901387304,-79.40139340223642,Convenience Store
96,M2R,43.7786,-79.445,Tim Hortons,43.7809395,-79.4442308,Coffee Shop
97,M2R,43.7786,-79.445,Antibes Park,43.77887169410913,-79.44870471954346,Park
98,M2R,43.7786,-79.445,Nikken Independent Wellness Consultant,43.780405458665726,-79.4483184814453,Gym / Fitness Center
99,M2R,43.7786,-79.445,Got to half it Baby!,43.7782419,-79.4508616,Baby Store
100,M3A,43.7545,-79.33,Brookbanks Park,43.751976046055574,-79.33214044722958,Park
101,M3A,43.7545,-79.33,Variety Store,43.75197441585782,-79.33311418516017,Food & Drink Shop
102,M1S,43.7946,-79.2644,Panagio's Breakfast & Lunch,43.79237001092506,-79.26020325805978,Breakfast Spot
103,M1S,43.7946,-79.2644,El Pulgarcito,43.792647695283875,-79.25920775335268,Latin American Restaurant
104,M1S,43.7946,-79.2644,Commander Arena,43.794867324063404,-79.26798888527924,Skating Rink
105,M1S,43.7946,-79.2644,Ming Pao Daily News 明報,43.79754488209824,-79.26757334011803,Newsagent
106,M1S,43.7946,-79.2644,Commander Badminton,43.79354608557784,-79.26983515808065,Badminton Court
107,M1T,43.7812,-79.3036,Remezzo Italian Bistro,43.778649,-79.308264,Italian Restaurant
108,M1T,43.7812,-79.3036,The Royal Chinese Restaurant 避風塘小炒,43.78050473445372,-79.29884391314476,Chinese Restaurant
109,M1T,43.7812,-79.3036,TD Canada Trust,43.7791686,-79.3036167,Bank
110,M1T,43.7812,-79.3036,Kub Khao,43.780437780734204,-79.2998370364667,Thai Restaurant
111,M1T,43.7812,-79.3036,Little Caesars Pizza,43.78056271894292,-79.2986242771319,Pizza Place
112,M1T,43.7812,-79.3036,KFC,43.7804,-79.3007,Fast Food Restaurant
113,M1T,43.7812,-79.3036,Petro-Canada,43.779337,-79.307682,Gas Station
114,M1T,43.7812,-79.3036,Popeyes Louisiana Kitchen,43.780476,-79.29846,Fried Chicken Joint
115,M1T,43.7812,-79.3036,Circle K,43.7809377,-79.2986338,Convenience Store
116,M1T,43.7812,-79.3036,Gusto Pizza,43.78360724036883,-79.29898327417831,Pizza Place
117,M1V,43.8177,-79.2819,McNicoll & Brimley,43.815460842842725,-79.28171615206458,Intersection
118,M1V,43.8177,-79.2819,Brimley Road Medical Center I.D.A.,43.82116709744444,-79.28365524277304,Pharmacy
119,M3B,43.745,-79.359,JXF Painting Service,43.74436709166172,-79.353346824646,Construction & Landscaping
120,M3B,43.745,-79.359,Shendy's Swim Centre,43.745780550718784,-79.35335386163024,Pool
121,M3B,43.745,-79.359,Rippleton Park,43.74087097344082,-79.35975873873495,Park
